Date,Latitude,Longitude,Altitude,Distance,Speed,Heart rate,Power,Cadence
2024-01-08 17:41:48,46.35874,6.15441,469.8,24028,31.8,121,148,73
2024-01-08 17:41:49,46.35876,6.15433,469.8,24037,31.6,121,148,73
2024-01-08 17:41:50,46.3588,6.15418,469.9,24046,31.5,121,144,72
2024-01-08 17:41:51,46.35883,6.15411,469.9,24054,31.3,121,134,69
2024-01-08 17:41:52,46.35885,6.15403,469.9,24063,31.1,121,134,69
2024-01-08 17:41:53,46.3589,6.15388,469.9,24072,31.0,120,140,71
2024-01-08 17:41:54,46.35893,6.1538,469.9,24080,30.9,121,140,71
2024-01-08 17:41:55,46.35895,6.15373,470.0,24089,30.8,120,148,73
2024-01-08 17:41:56,46.359,6.15357,470.0,24097,30.9,120,199,86
2024-01-08 17:41:57,46.35902,6.1535,470.0,24106,31.0,120,199,86
2024-01-08 17:41:58,46.35907,6.15336,470.1,24115,30.9,120,168,78
2024-01-08 17:41:59,46.35909,6.15328,470.1,24123,30.9,120,164,77
2024-01-08 17:42:00,46.35911,6.1532,470.1,24132,31.1,120,218,91
2024-01-08 17:42:01,46.35916,6.15307,470.2,24141,31.2,120,218,91
2024-01-08 17:42:02,46.35918,6.15301,470.2,24149,31.4,120,230,94
2024-01-08 17:42:03,46.35924,6.15288,470.2,24158,31.5,120,203,87
2024-01-08 17:42:04,46.35928,6.15282,470.2,24167,31.6,120,199,86
2024-01-08 17:42:05,46.35936,6.15271,470.2,24176,31.6,120,199,86
2024-01-08 17:42:06,46.3594,6.15266,470.2,24184,31.7,120,203,87
2024-01-08 17:42:07,46.35945,6.15261,470.2,24193,31.8,121,199,86
2024-01-08 17:42:08,46.35953,6.15252,470.2,24202,31.9,121,211,89
2024-01-08 17:42:09,46.35958,6.15248,470.2,24211,31.9,121,211,89
